,add,admixtures,average_branch_length,average_root,descendant_sets,ghost_pops,iteration,likelihood,max_root,mhr,min_root,no_admixes,posterior,prior,proposal_type,rescale_adap_param,rescale_add_adap_param,rescale_admixtures_adap_param,rescale_constrained_adap_param,sliding_regraft_adap_param,total_branch_length,tree,origin,layer
1,0.2688982554895451,x2b;0.545,0.03396894431396694,0.0838132103660663,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2040,24.74549263958579,0.10643254555864433,0.1436512829876456,0.02787392842324418,1,11.04352155698792,-13.70197108259787,rescale_admixtures,,,0.07860938744925183,,,0.3057204988257024,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007150114-0.081643744-0.003522427-0.038805506-0.022163998-0.014138805-0.064564457-0.003062582-0.070668866;0.545,3,0
0,0.30722704706768866,x2b;0.542,0.033968246979821766,0.08384830797314675,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2080,24.584104539264445,0.10643254555864434,1.0957936756081648,0.04043400777017234,1,10.843851369661019,-13.740253169603426,rescale_constrained,,,,0.2800764392542784,,0.3057142228183959,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005620929-0.081643744-0.017762953-0.039177494-0.009446381-0.014138805-0.064343730-0.002911321-0.070668866;0.542,3,0
0,0.2689842171868556,x2b;0.542,0.035325049983177356,0.08493067926109743,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2120,24.791512503628837,0.10643254555864434,4.974283129722347e-271,0.053808582302938994,1,10.998629079893096,-13.792883423735741,addadmix,,,,,,0.3179254498485962,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000388185-0.081643744-0.036370271-0.039177494-0.008283034-0.014138805-0.064343730-0.002911321-0.070668866;0.542,3,0
0,0.3084170127505544,x2b;0.557,0.034881899064630274,0.08410183154153808,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2160,24.24753022815821,0.10643254555864434,0.0,0.024743244946660747,1,10.444894434500545,-13.802635793657666,rescale_constrained,,,,0.31232519154349525,,0.3139370915816725,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005084012-0.081643744-0.002609107-0.039177494-0.033381393-0.014138805-0.064343730-0.002911321-0.070647486;0.557,3,0
0,0.3084170127505544,x2b;0.557,0.036589395575846034,0.08502347141225089,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2200,23.98733327543414,0.11474758588674946,1.485218140654859e-11,0.024061759132138726,1,10.07033638916972,-13.91699688626442,rescale_admixtures,,,0.07052783229373084,,,0.3293045601826143,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000421972-0.084068585-0.009014503-0.039177494-0.047005505-0.011648905-0.064343730-0.002976379-0.070647486;0.557,3,0
1,0.2924199150431276,x2b;0.550,0.03532521045352373,0.08506129562174455,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2240,23.62729240274166,0.1092254765583417,0.0,0.04385837073194924,1,9.810962533505931,-13.816329869235728,rescale,0.040028103046975565,,,,,0.31792689408171354,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000996788-0.085315715-0.029048566-0.040705023-0.012551978-0.009941569-0.064649006-0.003871448-0.070846802;0.550,3,0
0,0.28950293421551365,x2b;0.562,0.0346992100692462,0.08352184317854962,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2280,22.840627084346124,0.10475179826268025,1.9004219247455676,0.04220689166277013,1,9.069141126650889,-13.771485957695235,rescale_admixtures,,,0.06542712349547075,,,0.3122928906232158,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000717587-0.085038991-0.026682927-0.037818404-0.011950415-0.012257306-0.064384323-0.002549072-0.070893866;0.562,3,0
0,0.28322158494773464,x2b;0.610,0.03566693069523127,0.08451718514053325,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2320,20.521477610882357,0.10609918153880753,0.0,0.03761784857272431,1,6.6914590556041755,-13.830018555278182,rescale_constrained,,,,0.3366861989142397,,0.3210023762570814,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000324448-0.084677896-0.021158505-0.037353594-0.025540296-0.011866530-0.064477222-0.004268366-0.071335520;0.610,3,0
0,0.27578985290499436,x2b;0.519,0.03624991321763657,0.08643512048549831,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2360,24.40254132263908,0.10744620469139636,1.2405968987574489e-238,0.03830984275824794,1,10.54090872812681,-13.86163259451227,addadmix,,,,,,0.32624921895872916,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002038626-0.082704416-0.019872625-0.038764414-0.026148603-0.015304075-0.067587273-0.001094517-0.072734670;0.519,3,0
0,0.27578985290499436,x2b;0.561,0.03624991321763657,0.08582066685865607,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2400,25.193733416572286,0.10744620469139636,0.18569878129952674,0.03830984275824794,1,11.332100822060015,-13.86163259451227,rescale_admixtures,,,0.0677461151341759,,,0.32624921895872916,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002038626-0.082704416-0.019872625-0.038764414-0.026148603-0.015304075-0.067587273-0.001094517-0.072734670;0.561,3,0
1,0.2852202113587943,x2b;0.541,0.03605869584667067,0.08525214527999102,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2440,25.305462331218223,0.10561052552707884,0.0,0.04678622206247906,1,11.447206331194902,-13.85825600002332,rescale_constrained,,,,0.36440406561516886,,0.32452826262003603,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000341966-0.083503973-0.031250196-0.038444026-0.015975148-0.014758898-0.066731337-0.000435162-0.073087557;0.541,3,0
0,0.30060410159715556,x2b;0.576,0.03532265133946497,0.08470356691296074,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2480,22.591182563004622,0.10974643180084934,0.0,0.02362082278790101,1,8.766839906147716,-13.824342656856906,rescale_constrained,,,,0.3612780030254385,,0.3179038620551847,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004663568-0.082804352-0.005219225-0.037926458-0.031477475-0.010815415-0.068897359-0.002922615-0.073177395;0.576,3,0
0,0.30060410159715556,x2b;0.551,0.035015499623750994,0.08480231053450332,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2520,23.326607019282164,0.10799354267405284,1.2195980943497902e-163,0.027055541201461124,1,9.522836120888226,-13.803770898393939,deladmix,,,,,,0.31513949661375895,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004708250-0.079925736-0.006030564-0.035727813-0.031465145-0.013402796-0.068906217-0.002913931-0.072059045;0.551,3,0
0,0.2987733958340195,x2b;0.549,0.03408610769524673,0.08145378799731397,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2560,20.765534583655608,0.10339904796750113,4.39584733e-315,0.042267311105321524,1,7.025841239381744,-13.739693344273864,addadmix,,,,,,0.3067749692572206,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002499156-0.080862895-0.026146636-0.041157565-0.011597031-0.011962539-0.060582502-0.001658981-0.070307665;0.549,3,0
0,0.2987733958340195,x2b;0.491,0.034370072468570566,0.0819808472441447,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2600,19.926523931871998,0.10237438854068467,2.431785918767511e-69,0.03928896339222252,1,6.167811795157952,-13.758712136714045,sliding_regraft,,,,,0.23496118475513894,0.30933065221713507,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001657596-0.081998349-0.024248066-0.044469720-0.011510814-0.012834837-0.057356205-0.000548464-0.074706601;0.491,3,0
1,0.29829137634199465,x2b;0.498,0.032661293591071026,0.08064873077796908,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2640,20.11519069356109,0.10237438854068467,5.893425538868886e-06,0.023137257208215297,1,6.471407556564552,-13.643783136996538,addadmix,,,,,,0.2939516423196392,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.006725906-0.081998349-0.003028050-0.044469720-0.012283510-0.012834837-0.057356205-0.000548464-0.074706601;0.498,3,0
0,0.31367980262370015,x2b;0.483,0.032918935854080275,0.08227712617285074,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,2680,23.094017377663477,0.10390425364099769,1.7449225530477807e-301,0.030531829610871385,1,9.417589995409397,-13.67642738225408,addadmix,,,,,,0.2962704226867225,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.008545353-0.081290910-0.005800068-0.043195598-0.009335111-0.015036814-0.059559061-0.001149595-0.072357913;0.483,3,0
0,0.29759625075505736,x2b;0.506,0.03351597756123475,0.0831954750494272,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,2720,24.796588861840064,0.10565954629364918,0.00953481169361601,0.03684518217175182,1,11.096257633815158,-13.700331228024906,rescale_admixtures,,,0.0847942642352775,,,0.30164379805111274,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.007132201-0.082302489-0.013141663-0.043476809-0.006975737-0.060137617-0.069860844-0.016571318-0.002045120;0.506,3,0
0,0.3031440931533713,x2b;0.482,0.03477443751092495,0.0837197186338221,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,2760,23.330511706290054,0.10755179685362423,0.3519664317500381,0.03319589814304489,1,9.54034616505821,-13.790165541231843,rescale,0.046292087032413214,,,,,0.3129699375983246,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000739752-0.078281206-0.015134671-0.045121490-0.024137209-0.061746583-0.069803827-0.017321475-0.000683724;0.482,3,0
0,0.2818210327294086,x2b;0.496,0.03530322825205359,0.08541248253516887,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,2800,23.101759688948732,0.10784547850050684,2.7031731165002277e-190,0.03506563197799477,1,9.29750097945834,-13.804258709490393,deladmix,,,,,,0.31772905426848236,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000336935-0.078888618-0.016939599-0.045554801-0.025087919-0.057606390-0.070841407-0.017789098-0.004684288;0.496,3,0
1,0.29049452026128875,x2b;0.469,0.03530760406673803,0.0842368471808593,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,2840,24.248244356354917,0.10578107572261064,0.061378886220980464,0.05183945941365248,1,10.43501908526481,-13.813225271090106,rescale,0.05157879115041806,,,,,0.3177684366006423,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000414050-0.074737397-0.031097667-0.047934546-0.015615035-0.055088945-0.069795470-0.020327743-0.002757585;0.469,3,0
0,0.2904945202612889,x2b;0.469,0.03593830241415539,0.08508047073711546,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,2880,24.23016902409836,0.10661209617428126,0.0,0.06076893978324976,1,10.374702172049139,-13.85546685204922,addadmix,,,,,,0.3234447217273985,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000148395-0.074737397-0.049882437-0.047934546-0.001942995-0.055088945-0.069795470-0.020325932-0.003588605;0.469,3,0
0,0.2904945202612889,x2b;0.452,0.03636610668266857,0.08511780979192808,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,2920,25.286259673661334,0.10790008227194042,3.48698380885715e-242,0.061375257409004104,1,11.402140251461814,-13.88411942219952,deladmix,,,,,,0.32729496014401716,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000338329-0.076232232-0.051909938-0.049098570-0.002235416-0.057004654-0.069627574-0.019051389-0.001796858;0.452,3,0
0,0.3041941541608917,x2b;0.465,0.033365059911784206,0.08402388262965191,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,2960,22.629091809196325,0.11126505005682108,0.4807660656577834,0.037436866301156405,1,8.932270521132432,-13.696821288063893,rescale_add,,0.08647693008490673,,,,0.3002855392060578,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.009211530-0.077352358-0.010438815-0.049280590-0.004901862-0.059725309-0.069329403-0.017786522-0.002259150;0.465,3,0
0,0.3041941541608917,x2b;0.474,0.034658564245501525,0.08539196144293057,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,3000,23.752340121920497,0.11082399711044964,1.35034646398886e-10,0.03879285136529473,1,9.968885234359432,-13.783454887561065,sliding_regraft,,,,,0.29451647899622874,0.3119270782095137,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006086418-0.078749600-0.013589235-0.048943531-0.012216816-0.060902221-0.071343814-0.019117198-0.000978245;0.474,3,0
1,0.31320100865806927,x2b;0.423,0.0341485067068325,0.0834303905155769,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,3040,20.085912321041178,0.10679990319983973,1.2811600215816539e-20,0.05103778486962473,1,6.327612134822935,-13.758300186218243,rescale_add,,0.08870141859412024,,,,0.3073365603614925,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006184396-0.075587821-0.026135685-0.047899912-0.005137122-0.057166975-0.068773930-0.018717704-0.001733016;0.423,3,0
0,0.31320100865806927,x2b;0.468,0.03452282872272702,0.08501815145016017,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,3080,23.67723950877007,0.10991113516331051,0.0,0.051123832032223517,1,9.89386877368495,-13.783370735085121,rescale_constrained,,,,0.30203110202887806,,0.31070545850454323,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004963348-0.076506024-0.025251150-0.048413586-0.003327747-0.059642439-0.069836721-0.020909334-0.001855111;0.468,3,0
0,0.3231979030009623,x2b;0.484,0.0356175070621066,0.08530291915593058,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,3120,21.564452677599547,0.1089938391449751,2.2499226988435056e-25,0.06144452365318662,1,7.697767995912807,-13.86668468168674,rescale_admixtures,,,0.08032075459903026,,,0.32055756355895937,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000991215-0.076029911-0.039896862-0.049099254-0.002694429-0.058204219-0.071394861-0.020556447-0.001690366;0.484,3,0
0,0.2985051940488145,x2b;0.470,0.03378415979424617,0.08400738011800689,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,3160,25.219026281616607,0.10804729936221896,0.0002593466268791108,0.04104684310610192,1,11.49982436748708,-13.719201914129528,addadmix,,,,,,0.3040574381482155,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.007285560-0.077174778-0.014730378-0.049172496-0.004440020-0.057156193-0.073348498-0.019030904-0.001718611;0.470,3,0
0,0.28262740562700356,x2b;0.472,0.03574863068822706,0.08541147900777997,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,3200,25.34223606960404,0.10804729936221899,3.6832467881817416e-08,0.06023755716545343,1,11.507339764185186,-13.834896305418855,rescale_add,,0.08725826147786792,,,,0.3217376761940436,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002388136-0.077174778-0.038818517-0.049172496-0.002929544-0.057156193-0.073348498-0.019030904-0.001718611;0.472,3,0
1,0.28262740562700367,x2b;0.475,0.03455983869674015,0.0833582241740514,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3240,22.858730552370616,0.10623917806853155,1.195926383566606e-190,0.05194801455306657,1,9.103454644496118,-13.755275907874498,deladmix,,,,,,0.31103854827066135,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004389585-0.078054666-0.028269863-0.051738861-0.006261178-0.016855943-0.052067693-0.002432624-0.070968135;0.475,3,0
0,0.2926903615958827,x2b;0.436,0.03446882517802439,0.0830512585924879,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3280,24.146015101008743,0.10667275122922551,9.66126221680017e-10,0.043453723763532404,1,10.3867719482687,-13.759243152740043,rescale_admixtures,,,0.08248547980905976,,,0.3102194266022195,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.003861034-0.078698361-0.023250161-0.052194310-0.008687672-0.015308099-0.053444012-0.001034430-0.073741349;0.436,3,0
0,0.3043565437431056,x2b;0.479,0.03559249302413295,0.08368584672581583,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3320,21.54246558689374,0.10489888112271172,2.761958019553625e-133,0.041699830469514046,1,7.696297601834148,-13.846167985059592,deladmix,,,,,,0.32033243721719656,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000841787-0.084876560-0.026109038-0.050923754-0.015069160-0.014692468-0.053918589-0.000056538-0.073844544;0.479,3,0
0,0.3081420583920755,x2b;0.434,0.03419563423232792,0.08305258251144393,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3360,21.5068881899806,0.10489888112271173,5.6314605755771816e-11,0.032729972981312236,1,7.750490546227745,-13.756397643752855,rescale_add,,0.08495519562945822,,,,0.3077607080909513,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004578626-0.084876560-0.013402341-0.050923754-0.011467288-0.014692468-0.053918589-0.000056538-0.073844544;0.434,3,0
0,0.2755700270112158,x2b;0.473,0.03412601781498323,0.08385452887485591,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3400,21.677487718226985,0.10485228042255457,0.0017085689906020474,0.03381908955241822,1,7.958324727124555,-13.71916299110243,rescale,0.05175462655885618,,,,,0.3071341603348491,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004072394-0.085696599-0.010994905-0.049960547-0.015469452-0.015157371-0.051297314-0.003594419-0.070891158;0.473,3,0
1,0.3085968108265418,x2b;0.471,0.03427836083723738,0.08284919018971842,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3440,22.97171012319268,0.10466271640584153,3.95930207456453,0.03001332569257703,1,9.209317039300904,-13.762393083891775,rescale_add,,0.0837953347592582,,,,0.3085052475351364,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.004697497-0.082979539-0.010945837-0.049753240-0.019252778-0.012451684-0.052991168-0.001918308-0.073515196;0.471,3,0
0,0.2785691729307529,x2b;0.454,0.03410035259354226,0.08289700228942934,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3480,22.38931301507,0.10466271640584153,0.951632468949831,0.03096794341873097,1,8.668869829007354,-13.720443186062647,rescale_admixtures,,,0.07869043541937021,,,0.30690317334188033,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005346064-0.082979539-0.011251887-0.049753240-0.016696086-0.012451684-0.052991168-0.001918308-0.073515196;0.454,3,0
0,0.2694888155022958,x2b;0.500,0.03445831537453713,0.08436333773123864,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3520,20.552246458193622,0.10874701881574374,2.6267252106563995e-143,0.0331203084704083,1,6.816908754953111,-13.73533770324051,deladmix,,,,,,0.31012483837083415,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005370734-0.083301992-0.011226744-0.051840999-0.018614747-0.010972623-0.051355813-0.005550207-0.071890979;0.500,3,0
0,0.2924361809705376,x2b;0.484,0.033995164785296406,0.08422295884345771,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3560,21.48362615539918,0.10877941973463828,2.2352339201481086e-10,0.036942112750131935,1,7.756361008007467,-13.727265147391712,rescale_add,,0.09530783378421426,,,,0.30595648306766765,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005840367-0.082412605-0.013545194-0.052196879-0.011757313-0.011627914-0.050653903-0.005928638-0.071993670;0.484,3,0
0,0.2816385240104348,x2b;0.445,0.0359711883499248,0.08528059549361502,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3600,23.458127779706047,0.10853125501252087,0.0,0.05668479387589883,1,9.609314359204747,-13.8488134205013,rescale,0.052951132015673016,,,,,0.3237406951493232,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001804867-0.084125704-0.040889924-0.054912361-0.001261033-0.015096051-0.050739263-0.002879632-0.072031862;0.445,3,0
1,0.2816385240104348,x2b;0.420,0.035417862754974466,0.08357481699124865,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3640,20.310032315783246,0.10416719602775101,0.0010898998754680224,0.05244212446639395,1,6.498278367550354,-13.811753948232893,rescale_admixtures,,,0.08117780040122162,,,0.31876076479477017,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001770174-0.084769241-0.040005796-0.053907186-0.000411940-0.016863394-0.048371968-0.001888043-0.070773023;0.420,3,0
0,0.2816385240104348,x2b;0.411,0.03405874414439339,0.08274378213719988,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3680,20.239466216635265,0.10416719602775101,2.4509022295351816e-11,0.04470457400592663,1,6.518740442262336,-13.720725774372928,rescale_admixtures,,,0.08188190254496899,,,0.3065286972995405,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.003693708-0.084769241-0.022259429-0.053907186-0.004002706-0.016863394-0.048371968-0.001888043-0.070773023;0.411,3,0
0,0.28854937903616446,x2b;0.416,0.034232416042682456,0.08306140667913477,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3720,19.972639510042427,0.1048096699623679,1.473262295838382e-97,0.04467067437787647,1,6.233371051288353,-13.739268458754074,rescale_add,,0.0906478668834899,,,,0.3080917443841421,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.003424764-0.085440067-0.022543121-0.054301632-0.004316850-0.016868936-0.048674185-0.001833853-0.070688337;0.416,3,0
0,0.28854937903616446,x2b;0.421,0.035502282506981,0.08581573590236911,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3760,21.3799656079118,0.10986102071061842,0.9356896222954857,0.04981583700635876,1,7.555646716920849,-13.82431889099095,rescale_constrained,,,,0.2590344968370489,,0.319520542562829,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001953193-0.083825136-0.027215750-0.057647927-0.010751584-0.015541169-0.047107368-0.005105726-0.070372690;0.421,3,0
0,0.28854937903616446,x2b;0.451,0.03526067505719604,0.08479167489166867,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3800,18.265695204658186,0.11052812254852712,0.027126624165585707,0.05117498951064992,1,4.457558186811836,-13.80813701784635,rescale_admixtures,,,0.08198477095209429,,,0.31734607551476435,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002435019-0.082181365-0.028798808-0.059410200-0.007360057-0.016044876-0.047221636-0.003896286-0.069997829;0.451,3,0
1,0.30156736534092066,x2b;0.404,0.03674132327306213,0.0858265185119953,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3840,22.044908241290614,0.11052812254852712,1.010325460407599,0.05573064224023964,1,8.124585510224433,-13.92032273106618,rescale_constrained,,,,0.25867453787389366,,0.33067190945755914,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000567319-0.082181365-0.047406136-0.059311062-0.003946263-0.016044876-0.047320774-0.003896286-0.069997829;0.404,3,0
0,0.29937741401730983,x2b;0.369,0.035380763458358215,0.0850101308105399,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3880,21.790663881625733,0.11013018376925085,0.0,0.05895663791579819,1,7.96365580166694,-13.827008079958793,rescale_constrained,,,,0.2641747382523024,,0.31842687112522394,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.002320568-0.080129687-0.035965322-0.057499497-0.004005383-0.016454862-0.047879659-0.004751028-0.069420865;0.369,3,0
0,0.29937741401730983,x2b;0.382,0.03524646643070766,0.08373895929228102,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3920,23.762828654993427,0.10833443345800647,1.6717390927981521,0.04574279617594558,1,9.94481523752154,-13.818013417471887,rescale_admixtures,,,0.09013265058126955,,,0.31721819787636896,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.000062239-0.081160002-0.028153682-0.057853230-0.011847516-0.015758121-0.048712448-0.001768755-0.071902205;0.382,3,0
0,0.2733902257565275,x2b;0.393,0.035225633627619685,0.08418297639287253,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,3960,23.89438415101722,0.10634824430979613,0.005090071648143921,0.0479583001595147,1,10.103753217262097,-13.790630933755123,rescale_admixtures,,,0.09258220781477157,,,0.3170307026485772,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001659266-0.080928672-0.026184152-0.056794280-0.013644234-0.017140363-0.046579445-0.002974519-0.071125771;0.393,3,0
0,0.28801100960453624,x2b;0.420,0.035116751312760104,0.0845830521740013,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,4000,25.1424523872829,0.10757497120872772,1.1555091697195084e-259,0.048754861227856244,1,11.344493159246278,-13.797959228036623,addadmix,,,,,,0.31605076181484093,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001560024-0.078489389-0.025381297-0.056141087-0.011726751-0.018882241-0.048502585-0.002931300-0.072436089;0.420,3,0
